age,workclass,education,Education-num,occupation,race,sex,Hours-per-week,wage
35, Private, Some-college,10, Prof-specialty, White, Male,40, >50K
39, Local-gov, 12th,8, Transport-moving, White, Male,40, >50K
17, Private, 11th,7, Sales, White, Female,8, <=50K
54, Private, HS-grad,9, Exec-managerial, White, Female,45, <=50K
32, Private, Prof-school,15, Sales, White, Female,50, >50K
36, Private, HS-grad,9, Handlers-cleaners, White, Male,48, <=50K
59, Private, Masters,14, Exec-managerial, White, Male,45, >50K
29, Private, HS-grad,9, Other-service, White, Female,20, <=50K
22, Private, HS-grad,9, Other-service, White, Male,27, <=50K
42, Local-gov, Assoc-acdm,12, Prof-specialty, Amer-Indian-Eskimo, Female,40, <=50K
56,, HS-grad,9,, White, Male,40, <=50K
26, Private, Assoc-voc,11, Other-service, White, Female,40, <=50K
34, Private, Some-college,10, Other-service, Asian-Pac-Islander, Male,40, <=50K
53, Private, HS-grad,9, Machine-op-inspct, Black, Female,40, <=50K
59,, Some-college,10,, White, Male,40, <=50K
45, Private, HS-grad,9, Adm-clerical, White, Female,40, <=50K
68,, HS-grad,9,, White, Female,8, <=50K
26, Local-gov, Bachelors,13, Prof-specialty, White, Female,40, <=50K
52, Private, HS-grad,9, Machine-op-inspct, White, Male,40, <=50K
42, Private, HS-grad,9, Craft-repair, White, Male,40, >50K
73, Private, HS-grad,9, Sales, White, Female,15, <=50K
42, Private, HS-grad,9, Priv-house-serv, White, Female,40, <=50K
22, Private, Some-college,10, Adm-clerical, Black, Female,30, <=50K
28, Private, Assoc-acdm,12, Tech-support, White, Male,45, >50K
21, Private, Some-college,10, Machine-op-inspct, White, Male,30, <=50K
30, Private, Bachelors,13, Other-service, White, Female,40, <=50K
62,, 7th-8th,4,, White, Male,50, <=50K
22, Private, HS-grad,9, Machine-op-inspct, White, Male,55, <=50K
33, Private, HS-grad,9, Adm-clerical, White, Female,40, <=50K
35, Private, HS-grad,9, Sales, White, Female,40, <=50K
46, Private, HS-grad,9, Handlers-cleaners, White, Male,17, <=50K
18, Private, 12th,8, Adm-clerical, White, Female,20, <=50K
39, Local-gov, Some-college,10, Exec-managerial, White, Male,40, <=50K
56, Private, HS-grad,9, Craft-repair, White, Male,48, >50K
66, Private, Bachelors,13, Prof-specialty, White, Male,40, >50K
51, Self-emp-inc, HS-grad,9, Exec-managerial, White, Male,70, >50K
28, Private, Bachelors,13, Prof-specialty, Black, Female,40, <=50K
63, Private, HS-grad,9, Craft-repair, White, Male,30, <=50K
59, Federal-gov, Assoc-acdm,12, Farming-fishing, Black, Male,40, <=50K
33, Private, HS-grad,9, Other-service, Black, Male,40, <=50K
37, Local-gov, Bachelors,13, Tech-support, White, Male,45, >50K
20, Private, Some-college,10, Exec-managerial, White, Female,30, <=50K
64,, Bachelors,13,, White, Male,50, >50K
37, Federal-gov, Bachelors,13, Prof-specialty, White, Female,40, <=50K
24, Private, Some-college,10, Sales, White, Male,20, <=50K
57, Self-emp-inc, HS-grad,9, Exec-managerial, White, Male,60, >50K
26, Private, Bachelors,13, Prof-specialty, White, Male,40, <=50K
25, Private, Bachelors,13, Prof-specialty, White, Female,40, <=50K
31, Self-emp-not-inc, Some-college,10, Craft-repair, White, Male,40, <=50K
22, Private, Bachelors,13, Adm-clerical, White, Male,40, <=50K
52, Private, HS-grad,9, Adm-clerical, White, Female,40, <=50K
46, Private, 9th,5, Machine-op-inspct, White, Female,40, <=50K
53, Self-emp-not-inc, 7th-8th,4, Exec-managerial, White, Male,50, >50K
20, Private, Some-college,10, Other-service, White, Male,40, <=50K
33, Private, Some-college,10, Other-service, White, Male,24, <=50K
46, Private, HS-grad,9, Craft-repair, White, Male,40, <=50K
49, Self-emp-not-inc, Prof-school,15, Prof-specialty, White, Male,35, >50K
63, Private, 9th,5, Farming-fishing, Black, Male,40, <=50K
23, Private, Some-college,10, Exec-managerial, White, Male,50, <=50K
41, Private, HS-grad,9, Transport-moving, White, Male,40, <=50K
36, Private, Bachelors,13, Tech-support, White, Male,42, >50K
66, Private, HS-grad,9, Machine-op-inspct, Black, Male,40, <=50K
49, Private, Bachelors,13, Exec-managerial, White, Female,43, <=50K
43, Private, Masters,14, Exec-managerial, White, Female,25, <=50K
45, Private, HS-grad,9, Other-service, White, Male,40, <=50K
42, Federal-gov, Bachelors,13, Exec-managerial, White, Female,40, <=50K
37, Private, Some-college,10, Sales, White, Female,40, >50K
49, Private, Bachelors,13, Sales, White, Male,55, >50K
40, Private, HS-grad,9, Machine-op-inspct, White, Female,30, <=50K
31, Private, Bachelors,13, Craft-repair, White, Male,40, <=50K
24, Private, Bachelors,13, Sales, White, Male,55, <=50K
70,, 9th,5,, White, Female,15, <=50K
20, Private, HS-grad,9, Other-service, White, Male,30, <=50K
31, Local-gov, Some-college,10, Adm-clerical, Black, Female,40, <=50K
32,, 10th,6,, White, Female,40, <=50K
43, Private, Bachelors,13, Exec-managerial, White, Male,40, >50K
33, Self-emp-not-inc, HS-grad,9, Craft-repair, White, Male,40, <=50K
44, Private, Masters,14, Exec-managerial, White, Male,40, >50K
37, Private, Some-college,10, Adm-clerical, White, Female,40, <=50K
85, Private, HS-grad,9, Sales, White, Male,35, <=50K
21, State-gov, Some-college,10, Adm-clerical, White, Female,12, <=50K
43, Private, Some-college,10, Machine-op-inspct, White, Male,40, <=50K
34, Private, 12th,8, Craft-repair, White, Male,40, <=50K
23, State-gov, 5th-6th,3, Transport-moving, White, Male,35, <=50K
20, Private, HS-grad,9, Machine-op-inspct, White, Female,40, <=50K
21, Private, Some-college,10, Tech-support, White, Male,35, <=50K
32, Local-gov, Some-college,10, Protective-serv, White, Male,40, >50K
55, Private, Bachelors,13, Exec-managerial, White, Male,42, >50K
25, Private, HS-grad,9, Sales, Black, Female,35, <=50K
32, Private, Some-college,10, Other-service, White, Male,50, <=50K
44, Private, Bachelors,13, Craft-repair, White, Male,40, <=50K
28, Private, Bachelors,13, Prof-specialty, White, Male,45, <=50K
33, Private, Masters,14, Prof-specialty, Black, Male,50, <=50K
53, Private, HS-grad,9, Machine-op-inspct, Black, Male,32, <=50K
25, Private, HS-grad,9, Transport-moving, White, Male,40, <=50K
48, Self-emp-not-inc, Bachelors,13, Craft-repair, White, Male,50, <=50K
35, Private, Some-college,10, Adm-clerical, Black, Male,40, <=50K
38, Local-gov, Bachelors,13, Exec-managerial, Asian-Pac-Islander, Male,40, <=50K
33, Private, Doctorate,16, Prof-specialty, White, Male,60, >50K
43, Private, 5th-6th,3, Farming-fishing, White, Male,35, <=50K
63, Self-emp-not-inc, Some-college,10, Exec-managerial, White, Male,50, <=50K
34, Private, 11th,7, Transport-moving, White, Male,50, <=50K
23, Private, HS-grad,9, Other-service, White, Male,50, <=50K
29, Self-emp-not-inc, Bachelors,13, Prof-specialty, White, Male,40, <=50K
29, Private, Bachelors,13, Other-service, White, Male,40, <=50K
17, Private, 11th,7, Prof-specialty, White, Female,20, <=50K
27, Private, Bachelors,13, Tech-support, White, Male,30, <=50K
18, Private, HS-grad,9, Sales, White, Female,30, <=50K
84, Local-gov, HS-grad,9, Exec-managerial, White, Female,33, <=50K
62, Local-gov, HS-grad,9, Other-service, White, Female,40, <=50K
49, Private, HS-grad,9, Machine-op-inspct, White, Male,43, >50K
27, Private, HS-grad,9, Machine-op-inspct, White, Male,40, <=50K
17, Private, 10th,6, Other-service, White, Female,18, <=50K
33, State-gov, Bachelors,13, Prof-specialty, White, Male,20, <=50K
48, Private, HS-grad,9, Craft-repair, White, Male,40, <=50K
18, Private, HS-grad,9, Sales, White, Female,22, <=50K
58, Self-emp-not-inc, 1st-4th,2, Transport-moving, White, Male,18, <=50K
20, Private, Some-college,10, Machine-op-inspct, White, Female,40, <=50K
17, Private, 10th,6, Farming-fishing, White, Male,20, <=50K
37, Private, Assoc-voc,11, Other-service, White, Male,40, <=50K
19, Private, 12th,8, Other-service, White, Female,15, <=50K
44, Self-emp-not-inc, HS-grad,9, Prof-specialty, White, Female,40, >50K
28, Private, Masters,14, Prof-specialty, White, Male,38, >50K
47, Private, Masters,14, Prof-specialty, White, Female,40, >50K
32, Private, HS-grad,9, Protective-serv, White, Male,90, <=50K
29, Self-emp-not-inc, HS-grad,9, Transport-moving, White, Male,40, >50K
31, Private, Bachelors,13, Tech-support, White, Female,42, <=50K
58, State-gov, Masters,14, Prof-specialty, White, Male,50, >50K
38, Private, Bachelors,13, Exec-managerial, White, Male,40, >50K
21, Self-emp-not-inc, 7th-8th,4, Craft-repair, White, Male,40, <=50K
30,, HS-grad,9,, White, Male,25, <=50K
52, Private, 10th,6, Transport-moving, White, Male,45, <=50K
30, Private, HS-grad,9, Sales, Asian-Pac-Islander, Female,35, <=50K
26, Private, Bachelors,13, Exec-managerial, White, Male,70, >50K
18,, HS-grad,9,, White, Female,20, <=50K
57, Local-gov, HS-grad,9, Protective-serv, White, Female,40, <=50K
20, Private, Some-college,10, Adm-clerical, White, Male,25, <=50K
81, Self-emp-not-inc, 1st-4th,2, Sales, White, Male,45, <=50K
42,, HS-grad,9,, White, Male,40, <=50K
38, Private, Bachelors,13, Exec-managerial, White, Male,55, >50K
38, Private, Some-college,10, Prof-specialty, White, Male,45, <=50K
51, Private, HS-grad,9, Machine-op-inspct, White, Female,40, <=50K
26, Private, HS-grad,9, Handlers-cleaners, White, Male,40, <=50K
54, Private, Assoc-acdm,12, Adm-clerical, White, Female,30, <=50K
24, Private, Some-college,10, Handlers-cleaners, White, Male,50, <=50K
23, Private, Some-college,10, Handlers-cleaners, White, Male,40, <=50K
32, Private, Bachelors,13, Exec-managerial, White, Male,40, >50K
22,, Bachelors,13,, White, Male,25, <=50K
50, Self-emp-not-inc, HS-grad,9, Sales, White, Male,60, >50K
52, Self-emp-inc, Bachelors,13, Exec-managerial, White, Male,60, <=50K
32, State-gov, 5th-6th,3, Machine-op-inspct, White, Female,10, <=50K
40, Self-emp-inc, Bachelors,13, Craft-repair, White, Male,50, <=50K
33, Private, Some-college,10, Machine-op-inspct, Black, Male,40, <=50K
48, Private, Some-college,10, Sales, Black, Male,8, <=50K
66, Private, Some-college,10, Exec-managerial, White, Male,45, <=50K
29, Local-gov, Bachelors,13, Tech-support, White, Female,42, <=50K
31, Private, Bachelors,13, Prof-specialty, Black, Female,60, >50K
56, Local-gov, Some-college,10, Exec-managerial, White, Female,40, <=50K
60, Private, 10th,6, Sales, White, Female,40, <=50K
19, Private, Some-college,10, Adm-clerical, White, Male,25, <=50K
27, Self-emp-not-inc, Assoc-voc,11, Prof-specialty, White, Male,30, <=50K
50, Self-emp-not-inc, Doctorate,16, Prof-specialty, White, Male,40, <=50K
34, Private, Some-college,10, Adm-clerical, Asian-Pac-Islander, Female,35, <=50K
21, Private, Assoc-acdm,12, Adm-clerical, White, Female,20, <=50K
19, Private, Some-college,10, Other-service, Black, Male,35, <=50K
63, Self-emp-not-inc, HS-grad,9, Craft-repair, White, Male,20, <=50K
35, Private, Bachelors,13, Other-service, White, Male,37, <=50K
19, State-gov, 11th,7, Other-service, White, Male,30, <=50K
37, Private, 5th-6th,3, Other-service, Asian-Pac-Islander, Male,40, <=50K
32, Self-emp-not-inc, HS-grad,9, Craft-repair, White, Male,40, <=50K
35, Private, HS-grad,9, Handlers-cleaners, White, Female,40, <=50K
18, Private, Some-college,10, Other-service, White, Male,20, <=50K
28, Private, Bachelors,13, Prof-specialty, Asian-Pac-Islander, Male,40, <=50K
50, Private, HS-grad,9, Handlers-cleaners, White, Male,45, <=50K
22, Private, Some-college,10, Other-service, White, Male,15, <=50K
44, Private, Prof-school,15, Prof-specialty, White, Male,29, >50K
46, Private, HS-grad,9, Craft-repair, White, Female,40, <=50K
47, Local-gov, Bachelors,13, Prof-specialty, White, Male,40, >50K
38, Private, Some-college,10, Exec-managerial, White, Male,40, >50K
47, Private, 11th,7, Handlers-cleaners, White, Male,40, <=50K
51, Private, HS-grad,9, Transport-moving, Black, Male,40, <=50K
30, Private, Some-college,10, Exec-managerial, Black, Female,40, <=50K
68, Private, Some-college,10, Exec-managerial, White, Male,30, <=50K
31, Private, HS-grad,9, Machine-op-inspct, White, Female,40, <=50K
39,, 12th,8,, White, Male,40, <=50K
33, Private, HS-grad,9, Exec-managerial, White, Male,40, <=50K
41, Private, Bachelors,13, Sales, White, Male,45, >50K
52, Private, HS-grad,9, Sales, White, Female,36, <=50K
35, Private, 9th,5, Craft-repair, White, Male,45, <=50K
28, Self-emp-inc, Some-college,10, Exec-managerial, White, Male,50, <=50K
51, Self-emp-not-inc, Prof-school,15, Prof-specialty, White, Male,40, <=50K
37, Local-gov, HS-grad,9, Adm-clerical, White, Female,40, <=50K
67, Local-gov, Masters,14, Exec-managerial, White, Female,72, >50K
35,, HS-grad,9,, Black, Female,40, <=50K
18, Private, 11th,7, Handlers-cleaners, White, Male,20, <=50K
47, Self-emp-not-inc, Masters,14, Prof-specialty, White, Female,20, >50K
32, Private, HS-grad,9, Sales, White, Female,40, <=50K
62,, 11th,7,, Black, Female,40, <=50K
26, Private, Bachelors,13, Adm-clerical, Black, Female,32, <=50K
22, Self-emp-inc, Some-college,10, Craft-repair, White, Male,35, <=50K
62, Private, HS-grad,9, Craft-repair, White, Male,40, <=50K
21, State-gov, Some-college,10, Tech-support, White, Female,10, <=50K
22, Private, HS-grad,9, Handlers-cleaners, White, Male,40, <=50K
32, Private, Assoc-voc,11, Craft-repair, White, Male,46, <=50K
43, Private, Bachelors,13, Prof-specialty, White, Male,50, >50K
57, Private, 7th-8th,4, Sales, White, Male,50, <=50K
71, Private, 9th,5, Sales, White, Female,13, <=50K
58, Private, HS-grad,9, Sales, White, Female,35, >50K
23, Private, Some-college,10, Other-service, Asian-Pac-Islander, Male,40, <=50K
53, Local-gov, HS-grad,9, Adm-clerical, White, Male,40, <=50K
38, Private, Some-college,10, Handlers-cleaners, White, Male,40, <=50K
19, Private, HS-grad,9, Adm-clerical, White, Female,15, <=50K
65, State-gov, Some-college,10, Machine-op-inspct, Black, Male,40, >50K
38, Private, Bachelors,13, Sales, White, Female,45, >50K
46, Private, Bachelors,13, Machine-op-inspct, White, Male,40, >50K
35, Private, HS-grad,9, Exec-managerial, White, Female,36, <=50K
35, Self-emp-not-inc, HS-grad,9, Craft-repair, Black, Male,40, <=50K
24, Private, Some-college,10, Transport-moving, White, Male,70, >50K
38, Private, Bachelors,13, Craft-repair, Black, Male,40, <=50K
56, Private, HS-grad,9, Other-service, Black, Female,40, <=50K
32, Private, Some-college,10, Adm-clerical, White, Female,40, <=50K
18, Private, 11th,7, Sales, White, Female,49, <=50K
31, Private, Bachelors,13, Exec-managerial, White, Female,50, >50K
44, Private, Some-college,10, Craft-repair, White, Male,40, <=50K
17, Private, 11th,7, Other-service, White, Male,10, <=50K
90, Local-gov, Assoc-acdm,12, Adm-clerical, Asian-Pac-Islander, Male,20, <=50K
37, Private, Some-college,10, Machine-op-inspct, Black, Female,48, <=50K
32, Private, HS-grad,9, Craft-repair, White, Male,48, <=50K
25, Private, HS-grad,9, Farming-fishing, White, Male,40, <=50K
24,, Assoc-acdm,12,, White, Male,12, <=50K
45, Private, 11th,7, Transport-moving, White, Male,76, >50K
46, State-gov, Bachelors,13, Exec-managerial, White, Male,45, <=50K
69,, HS-grad,9,, White, Male,60, >50K
20,, Some-college,10,, Black, Male,30, <=50K
34, Private, Bachelors,13, Prof-specialty, White, Female,36, >50K
29,, Some-college,10,, Black, Male,36, <=50K
21, Private, Some-college,10, Sales, White, Male,64, <=50K
45,, 9th,5,, Black, Male,40, <=50K
23, Private, Some-college,10, Adm-clerical, White, Female,30, <=50K
51, Private, Doctorate,16, Prof-specialty, Asian-Pac-Islander, Male,99, <=50K
27, Private, HS-grad,9, Sales, Black, Female,30, <=50K
62, Private, HS-grad,9, Exec-managerial, White, Male,40, >50K
32, Private, HS-grad,9, Sales, White, Female,45, <=50K
50, Self-emp-not-inc, Bachelors,13, Farming-fishing, White, Male,80, <=50K
56, Private, HS-grad,9, Machine-op-inspct, White, Male,32, <=50K
67, Private, Prof-school,15, Prof-specialty, White, Male,48, >50K
55, Local-gov, Assoc-voc,11, Prof-specialty, Black, Female,35, <=50K
69,, Some-college,10,, White, Male,1, <=50K
43, Private, Bachelors,13, Exec-managerial, White, Male,40, <=50K
31, Self-emp-not-inc, HS-grad,9, Craft-repair, White, Male,40, >50K
50, Self-emp-not-inc, Doctorate,16, Prof-specialty, White, Female,60, >50K
20,, HS-grad,9,, White, Female,30, <=50K
33, Private, HS-grad,9, Sales, White, Male,45, >50K
45, Private, Doctorate,16, Prof-specialty, Asian-Pac-Islander, Male,45, >50K
26, Private, Some-college,10, Adm-clerical, White, Female,40, <=50K
26, Private, Bachelors,13, Exec-managerial, White, Male,40, <=50K
39, Federal-gov, HS-grad,9, Adm-clerical, White, Male,40, <=50K
19, Private, HS-grad,9, Other-service, White, Female,25, <=50K
24, Private, Bachelors,13, Tech-support, White, Male,50, <=50K
44, Private, HS-grad,9, Craft-repair, White, Male,40, <=50K
35, Private, Bachelors,13, Sales, Black, Female,40, <=50K
25, Self-emp-not-inc, Assoc-voc,11, Farming-fishing, White, Male,40, <=50K
32, Private, Bachelors,13, Tech-support, Asian-Pac-Islander, Female,40, <=50K
21,, Some-college,10,, White, Female,40, <=50K
55, Private, HS-grad,9, Craft-repair, White, Male,40, >50K
21, Private, HS-grad,9, Other-service, Black, Female,35, <=50K
41, Self-emp-not-inc, HS-grad,9, Transport-moving, White, Male,40, <=50K
42, Private, Masters,14, Exec-managerial, White, Male,40, >50K
37, Private, HS-grad,9, Adm-clerical, White, Female,40, >50K
27, Private, HS-grad,9, Machine-op-inspct, White, Male,40, <=50K
38, Private, Some-college,10, Sales, White, Male,50, <=50K
37, Private, Some-college,10, Exec-managerial, White, Male,50, <=50K
35, Private, Bachelors,13, Sales, White, Male,45, <=50K
58, Self-emp-not-inc, Bachelors,13, Prof-specialty, White, Female,40, <=50K
29, Private, Some-college,10, Handlers-cleaners, Black, Male,42, <=50K
60, Private, 1st-4th,2, Craft-repair, Other, Male,38, <=50K
27, Private, Some-college,10, Adm-clerical, White, Female,38, <=50K
51, Private, Bachelors,13, Handlers-cleaners, White, Male,40, <=50K
29, Private, HS-grad,9, Adm-clerical, White, Female,40, <=50K
44, Private, Bachelors,13, Tech-support, White, Male,40, <=50K
31, Private, Bachelors,13, Prof-specialty, Asian-Pac-Islander, Male,48, >50K
34, Private, Some-college,10, Handlers-cleaners, White, Male,40, <=50K
